country,Region,lat,long,displayName,layerName,layerTitle,year,value,study.Id,site.number,site,study.start,study.end,marker.type,tested,present,Mixed.present,author,publication.year,publication.URL,title,notes,pubmed.Id,drug,marker.group,percentage,included.or.excluded,PR,Prev_DR
Ghana,West Africa,7.33,-2.33,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.40791749954223633,17158810,4,Sunyani,2004,2004,pfmdr1 86Y,62,24,33,Duah NO,2007,http://www.ncbi.nlm.nih.gov/pubmed/17158810,NA,17158810,"Mutations in Plasmodium falciparum chloroquine resistance transporter and multidrug resistance genes, and treatment outcomes in Ghanaian children with uncomplicated malaria.",Amodiaquine,pfmdr1 86Y,53,NA,40.79174995422363,38.70967741935484
Ghana,West Africa,6.45,-1.58,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.22828777134418488,24172030,2,"Bekwai, Begoro,Hohoe, Sunyani, Tarkwa, Navrongo, Wa, Yendi, Cape-Coast",2005,2006,pfmdr1 86Y,272,114,114,Duah NO,2013,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3819684&tool=pmcentrez&rendertype=abstract,NA,24172030,Increased pfmdr1 gene copy number and the decline in pfcrt and pfmdr1 resistance alleles in Ghanaian Plasmodium falciparum isolates after the change of anti-malarial drug treatment policy.,Amodiaquine,pfmdr1 86Y,60,I,22.828777134418488,41.911764705882355
Guinea-Bissau,West Africa,11.87,-15.6,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2001,0.19564072787761688,17488902,0,NA,2001,2004,pfmdr1 86Y,477,227,227,Ursing J,2007,http://www.ncbi.nlm.nih.gov/pubmed/17488902,"Clinical CQ, high dose CQ and AQ data and pos",17488902,Plasmodium falciparum genotypes associated with chloroquine and amodiaquine resistance in Guinea-Bissau.,Amodiaquine,pfmdr1 86Y,48,I,19.56407278776169,47.58909853249476
Guinea-Bissau,West Africa,11.88,-15.62,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.10648832470178604,25421474,0,Bissau,2003,2003,pfmdr1 86Y,317,149,149,Jovel IT,2015,http://www.ncbi.nlm.nih.gov/pubmed/25421474,NA,25421474,"Temporal and Seasonal Changes of Genetic Polymorphisms Associated with Altered Drug Susceptibility to Chloroquine, Lumefantrine, and Quinine in Guinea-Bissau between 2003 and 2012",Amodiaquine,pfmdr1 86Y,48,I,10.648832470178604,47.003154574132495
Guinea-Bissau,West Africa,11.85,-15.6,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.07111933082342148,19718439,1,Bissau,2003,2003,pfmdr1 86Y,319,150,150,Ursing J,2009,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2729929&tool=pmcentrez&rendertype=abstract,Stratification by month and parasitemia in th,19718439,No seasonal accumulation of resistant P. falciparum when high-dose chloroquine is used.,Amodiaquine,pfmdr1 86Y,47,I,7.111933082342148,47.02194357366771
Guinea-Bissau,West Africa,11.88,-15.62,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.056776776909828186,25421474,1,Bissau,2004,2004,pfmdr1 86Y,155,66,66,Jovel IT,2015,http://www.ncbi.nlm.nih.gov/pubmed/25421474,NA,25421474,"Temporal and Seasonal Changes of Genetic Polymorphisms Associated with Altered Drug Susceptibility to Chloroquine, Lumefantrine, and Quinine in Guinea-Bissau between 2003 and 2012",Amodiaquine,pfmdr1 86Y,48,I,5.677677690982819,42.58064516129032
Guinea-Bissau,West Africa,11.87,-15.6,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.037504684180021286,19718439,2,Bissau,2004,2004,pfmdr1 86Y,157,66,66,Ursing J,2009,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2729929&tool=pmcentrez&rendertype=abstract,Stratification by month and parasitemia in th,19718439,No seasonal accumulation of resistant P. falciparum when high-dose chloroquine is used.,Amodiaquine,pfmdr1 86Y,43,I,3.7504684180021286,42.038216560509554
Guinea-Bissau,West Africa,11.96,-15.54,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.08010789006948471,17467343,4,"Nhacra, Placc",2004,2004,pfmdr1 86Y,74,15,37,Ursing J,2007,http://www.ncbi.nlm.nih.gov/pubmed/17467343,In vitro data available,17467343,Chloroquine resistant P. falciparum prevalence is low and unchanged between 1990 and 2005 in Guinea-Bissau: an effect of high chloroquine dosage?,Amodiaquine,pfmdr1 86Y,70,NA,8.010789006948471,20.27027027027027
Guinea-Bissau,West Africa,11.88,-15.62,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.03757215291261673,25421474,2,Bissau,2005,2005,pfmdr1 86Y,170,61,61,Jovel IT,2015,http://www.ncbi.nlm.nih.gov/pubmed/25421474,NA,25421474,"Temporal and Seasonal Changes of Genetic Polymorphisms Associated with Altered Drug Susceptibility to Chloroquine, Lumefantrine, and Quinine in Guinea-Bissau between 2003 and 2012",Amodiaquine,pfmdr1 86Y,48,I,3.757215291261673,35.88235294117647
Guinea-Bissau,West Africa,11.87,-15.6,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.02451827935874462,19718439,3,Bissau,2005,2005,pfmdr1 86Y,168,62,62,Ursing J,2009,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2729929&tool=pmcentrez&rendertype=abstract,Stratification by month and parasitemia in th,19718439,No seasonal accumulation of resistant P. falciparum when high-dose chloroquine is used.,Amodiaquine,pfmdr1 86Y,43,I,2.451827935874462,36.904761904761905
India,Asia,28.57,77.55,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2000,0.00034877241705544293,16586369,1,Uttar Pradesh,2000,2004,pfmdr1 86Y,61,7,7,Mittra P,2006,http://www.ncbi.nlm.nih.gov/pubmed/16586369,NA,16586369,Progressive increase in point mutations associated with chloroquine resistance in Plasmodium falciparum isolates from India.,Amodiaquine,pfmdr1 86Y,11,NA,0.03487724170554429,11.475409836065571
India,Asia,21.58,83.53,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.0001604546414455399,22236376,1,Orissa,2003,2003,pfmdr1 86Y,54,26,26,Mallick PK,2012,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3283508&tool=pmcentrez&rendertype=abstract,Post-treatment (CQ) genotypes available,22236376,"Mutant pfcrt ""SVMNT"" haplotype and wild type pfmdr1 ""N86"" are endemic in Plasmodium vivax dominated areas of India under high chloroquine exposure.",Amodiaquine,pfmdr1 86Y,48,NA,0.01604546414455399,48.148148148148145
India,Asia,24.27,80.77,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.0006822315044701099,20038626,0,"Maihar, Jabalpur",2004,2006,pfmdr1 86Y,88,14,14,Mixson-Hayden T,2010,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2826016&tool=pmcentrez&rendertype=abstract,"Microsatellites flanking pfcrt, mild vs. Seve",20038626,Evidence of selective sweeps in genes conferring resistance to chloroquine and pyrimethamine in Plasmodium falciparum isolates in India.,Amodiaquine,pfmdr1 86Y,16,NA,0.068223150447011,15.909090909090908
Indonesia,SEA,-7.74,110.03,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2000,2.732807047323149e-7,14740877,0,Purworejo,2000,2000,pfmdr1 86Y,111,103,105,SYAFRUDDIN D,2003,http://www.ncbi.nlm.nih.gov/pubmed/14740877,NA,14740877,Frequency distribution of antimalarial drug-resistant alleles among isolates of Plasmodium falciparum in Purworejo district,Amodiaquine,pfmdr1 86Y,95,NA,2.732807047323149e-5,92.7927927927928
Indonesia,SEA,1.13,97.52,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,9.667624339959602e-11,17760967,0,Nias archipelago,2005,2005,pfmdr1 86Y,77,22,22,Syafruddin D,2007,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2014775&tool=pmcentrez&rendertype=abstract,NA,17760967,"Malaria prevalence in Nias District, North Sumatra Province, Indonesia.",Amodiaquine,pfmdr1 86Y,40,NA,9.667624339959602e-9,28.57142857142857
Iran,Asia,25.29,60.64,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2001,0,16490179,0,Chabahar City,2001,2002,pfmdr1 86Y,88,63,63,Ursing J,2006,http://www.ncbi.nlm.nih.gov/pubmed/16490179,NA,16490179,Quinoline resistance associated polymorphisms in the pfcrt,Amodiaquine,pfmdr1 86Y,72,NA,0,71.5909090909091
Iran,Asia,25.29,60.64,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0,18385361,0,Chabahar district,2002,2005,pfmdr1 86Y,175,64,64,Zakeri S,2008,http://www.ncbi.nlm.nih.gov/pubmed/18385361,Clinical CQ data available.,18385361,Association of pfcrt but not pfmdr1 alleles with chloroquine resistance in Iranian isolates of Plasmodium falciparum.,Amodiaquine,pfmdr1 86Y,37,NA,0,36.57142857142857
Iran,Asia,25.29,60.64,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0,17999755,1,Chabahar,2003,2005,pfmdr1 86Y,152,63,64,Zakeri S,2007,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2214731&tool=pmcentrez&rendertype=abstract,NA,17999755,Prevalence of mutations associated with antimalarial drugs in Plasmodium falciparum isolates prior to the introduction of sulphadoxine-pyrimethamine as first-line treatment in Iran.,Amodiaquine,pfmdr1 86Y,42,NA,0,41.44736842105263
Iran,Asia,26.63,61.26,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0,17999755,2,Sarbaz,2003,2005,pfmdr1 86Y,54,15,16,Zakeri S,2007,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2214731&tool=pmcentrez&rendertype=abstract,NA,17999755,Prevalence of mutations associated with antimalarial drugs in Plasmodium falciparum isolates prior to the introduction of sulphadoxine-pyrimethamine as first-line treatment in Iran.,Amodiaquine,pfmdr1 86Y,30,NA,0,27.77777777777778
Kenya,East Africa,-0.06,34.24,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.6711243987083435,16271310,0,Siaya district,2003,2003,pfmdr1 86Y,91,58,58,Holmgren G,2006,http://www.ncbi.nlm.nih.gov/pubmed/16271310,Clinical AQ data and post-treatment genotypes,16271310,Amodiaquine resistant Plasmodium falciparum malaria in vivo is associated with selection of pfcrt 76T and pfmdr1 86Y.,Amodiaquine,pfmdr1 86Y,64,I,67.11243987083435,63.73626373626373
Kenya,East Africa,-0.09,34.77,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.5121763348579407,21106088,0,Kisumu,2003,2005,pfmdr1 86Y,243,184,184,Spalding MD,2010,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3001743&tool=pmcentrez&rendertype=abstract,Results from an additional study was presente,21106088,"Increased prevalence of the pfdhfr/phdhps quintuple mutant and rapid emergence of pfdhps resistance mutations at codons 581 and 613 in Kisumu, Kenya.",Amodiaquine,pfmdr1 86Y,76,I,51.21763348579407,75.7201646090535
Kenya,East Africa,-0.09,34.77,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.5121763348579407,21106088,0,Kisumu,2003,2005,pfmdr1 86Y,243,184,184,Spalding MD,2010,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3001743&tool=pmcentrez&rendertype=abstract,Results from an additional study was presente,21106088,"Increased prevalence of the pfdhfr/phdhps quintuple mutant and rapid emergence of pfdhps resistance mutations at codons 581 and 613 in Kisumu, Kenya.",Amodiaquine,pfmdr1 86Y,76,I,51.21763348579407,75.7201646090535
Kenya,East Africa,-0.04,34.55,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.298454612493515,18671871,3,Kombewa,2005,2005,pfmdr1 86Y,200,69,135,Zhong D,2008,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2533336&tool=pmcentrez&rendertype=abstract,Stratification asymptomatic vs. Symptomatic i,18671871,Molecular epidemiology of drug-resistant malaria in western Kenya highlands.,Amodiaquine,pfmdr1 86Y,68,NA,29.8454612493515,34.5
Kenya,East Africa,-0.04,34.55,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.298454612493515,614,2,Kombewa,2005,2005,pfmdr1 86Y,73,15,46,"Hemming-Schroeder E, Umukoro E, Lo E, Fung B, TomÃ¡s-Domingo P, Zhou G, Zhong D, Dixit A, Atieli H, Githeko A, Vardo-Zalik A, Yan G.",2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=29363453,asymptomatic,29363453,"Impacts of Antimalarial Drugs on Plasmodium falciparum Drug Resistance Markers, Western Kenya, 2003-2015.",Amodiaquine,pfmdr1 86Y,67,NA,29.8454612493515,20.54794520547945
Kenya,East Africa,0.28,34.75,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.19982437789440155,18671871,2,Kakamega,2005,2005,pfmdr1 86Y,200,67,149,Zhong D,2008,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2533336&tool=pmcentrez&rendertype=abstract,Stratification asymptomatic vs. symptomatic i,18671871,Molecular epidemiology of drug-resistant malaria in western Kenya highlands.,Amodiaquine,pfmdr1 86Y,75,NA,19.982437789440155,33.5
Kenya,East Africa,0.28,34.75,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.19982437789440155,614,6,Kakamega,2005,2005,pfmdr1 86Y,108,45,79,"Hemming-Schroeder E, Umukoro E, Lo E, Fung B, TomÃ¡s-Domingo P, Zhou G, Zhong D, Dixit A, Atieli H, Githeko A, Vardo-Zalik A, Yan G.",2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=29363453,asymptomatic,29363453,"Impacts of Antimalarial Drugs on Plasmodium falciparum Drug Resistance Markers, Western Kenya, 2003-2015.",Amodiaquine,pfmdr1 86Y,79,NA,19.982437789440155,41.66666666666667
Kenya,East Africa,-0.68,34.77,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.07876604050397873,18671871,1,Kisii,2005,2005,pfmdr1 86Y,200,33,91,Zhong D,2008,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2533336&tool=pmcentrez&rendertype=abstract,Stratification asymptomatic vs. symptomatic i,18671871,Molecular epidemiology of drug-resistant malaria in western Kenya highlands.,Amodiaquine,pfmdr1 86Y,46,NA,7.876604050397873,16.5
Kenya,East Africa,-3.63,39.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.07639023661613464,19770282,0,Kilifi,2005,2008,pfmdr1 86Y,72,47,55,Mwai L,2009,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2786317&tool=pmcentrez&rendertype=abstract,"In vitro, long term adapted isolates",19770282,"In vitro activities of piperaquine, lumefantrine, and dihydroartemisinin in Kenyan Plasmodium falciparum isolates and polymorphisms in pfcrt and pfmdr1.",Amodiaquine,pfmdr1 86Y,76,NA,7.639023661613464,65.27777777777779
Lao People's Democratic Republic,SEA,14.94,107.1,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2001,0.03646837919950485,12950663,0,Attapeu Province,2001,2001,pfmdr1 86Y,65,9,9,Berens N,2003,http://www.ncbi.nlm.nih.gov/pubmed/12950663,"Clinical CQ, SP and CQ+SP data.",12950663,Plasmodium falciparum: correlation of in vivo resistance to chloroquine and antifolates with genetic polymorphisms in isolates from the south of Lao PDR.,Amodiaquine,pfmdr1 86Y,14,NA,3.646837919950485,13.846153846153848
Madagascar,East Africa,-21.82,47.33,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.06291463226079941,17556614,1,Saharevo,2004,2004,pfmdr1 86Y,64,48,48,Rason MA,2007,http://www.ncbi.nlm.nih.gov/pubmed/17556614,In vitro data available.,17556614,Prevalent pfmdr1 n86y mutant Plasmodium falciparum in Madagascar despite absence of pfcrt mutant strains.,Amodiaquine,pfmdr1 86Y,75,NA,6.291463226079941,75
Malawi,Southern Africa,-15.79,35.01,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.26103338599205017,18270569,0,Blantyre,2003,2005,pfmdr1 86Y,244,25,25,Bell DJ,2008,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2229666&tool=pmcentrez&rendertype=abstract,Clinical SP and SP combinations data and post,18270569,"Sulfadoxine-pyrimethamine-based combinations for malaria: a randomised blinded trial to compare efficacy, safety and selection of resistance in Malawi.",Amodiaquine,pfmdr1 86Y,10,NA,26.103338599205017,10.245901639344265
Malawi,Southern Africa,-15.79,35.01,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.26103338599205017,17556619,0,Blantyre,2003,2004,pfmdr1 86Y,56,1,1,Nkhoma S,2007,http://www.ncbi.nlm.nih.gov/pubmed/17556619,In vitro data available.,17556619,In vitro antimalarial susceptibility profile and prcrt/pfmdr-1 genotypes of Plasmodium falciparum field isolates from Malawi.,Amodiaquine,pfmdr1 86Y,2,NA,26.103338599205017,1.7857142857142856
Mali,West Africa,10.78,-6.92,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0.5576120615005493,18337343,0,Bougoula-Hameau,2002,2004,pfmdr1 86Y,170,98,98,Djimdé AA,2008,http://www.ncbi.nlm.nih.gov/pubmed/18337343,"Clinical ASAQ, AS+SP data and post-treatment",18337343,"Efficacy, safety, and selection of molecular markers of drug resistance by two ACTs in Mali.",Amodiaquine,pfmdr1 86Y,58,I,55.76120615005493,57.647058823529406
Mali,West Africa,12.61,-8.14,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0.4653499722480774,19245687,1,Bamako,2002,2003,pfmdr1 86Y,136,67,67,"Tekete M, Djimde AA, Beavogui AH, Maiga H, Sagara I, Fofana B, Ouologuem D, Dama S, Kone A, Dembele D, Wele M, Dicko A, Doumbo OK",2009,http://www.ncbi.nlm.nih.gov/pubmed/?term=19245687,NA,19245687,"Efficacy of chloroquine, amodiaquine and sulphadoxine-pyrimethamine for the treatment of uncomplicated falciparum malaria: revisiting molecular markers in an area of emerging AQ and SP resistance in Mali.",Amodiaquine,pfmdr1 86Y,49,NA,46.53499722480774,49.26470588235294
Mali,West Africa,12.61,-8.14,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.4452325701713562,19245687,2,Bamako,2003,2004,pfmdr1 86Y,169,60,60,"Tekete M, Djimde AA, Beavogui AH, Maiga H, Sagara I, Fofana B, Ouologuem D, Dama S, Kone A, Dembele D, Wele M, Dicko A, Doumbo OK",2009,http://www.ncbi.nlm.nih.gov/pubmed/?term=19245687,NA,19245687,"Efficacy of chloroquine, amodiaquine and sulphadoxine-pyrimethamine for the treatment of uncomplicated falciparum malaria: revisiting molecular markers in an area of emerging AQ and SP resistance in Mali.",Amodiaquine,pfmdr1 86Y,49,NA,44.52325701713562,35.50295857988166
Mozambique,Southern Africa,-25.97,32.58,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.3936794698238373,25098280,0,Maputo,2003,2005,pfmdr1 86Y,133,26,55,Lobo E,2014,http://www.ncbi.nlm.nih.gov/pubmed/25098280,NA,25098280,Prevalence of pfmdr1 alleles associated with artemether-lumefantrine tolerance/resistance in Maputo before and after the implementation of artemisinin-based combination therapy,Amodiaquine,pfmdr1 86Y,86,NA,39.36794698238373,19.548872180451127
Nigeria,West Africa,7.4,3.92,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0.3709823489189148,16874478,0,Ibadan,2002,2004,pfmdr1 86Y,111,39,76,Happi CT,2006,http://www.ncbi.nlm.nih.gov/pubmed/16874478,Clinical CQ data and post-treatment genotype,16874478,Linkage disequilibrium between two distinct loci in chromosomes 5 and 7 of Plasmodium falciparum and in vivo chloroquine resistance in Southwest Nigeria.,Amodiaquine,pfmdr1 86Y,68,NA,37.09823489189148,35.13513513513514
Nigeria,West Africa,7.4,3.92,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.31675952672958374,22302850,1,Ibadan,2004,2004,pfmdr1 86Y,70,32,32,Gbotosho GO,2012,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3269269&tool=pmcentrez&rendertype=abstract,Not clear how mixed infections were accounted,22302850,Different patterns of pfcrt and pfmdr1 polymorphisms in P. falciparum isolates from Nigeria and Brazil: the potential role of antimalarial drug selection pressure.,Amodiaquine,pfmdr1 86Y,46,NA,31.675952672958378,45.714285714285715
Nigeria,West Africa,7.77,4.56,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.3061807453632355,17428334,0,Osogbo,2004,2005,pfmdr1 86Y,116,34,42,Ojurongbe O,2007,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=1855061&tool=pmcentrez&rendertype=abstract,Clinical CQ data and post-treatment genotypes,17428334,"Rapid detection of Pfcrt and Pfmdr1 mutations in Plasmodium falciparum isolates by FRET and in vivo response to chloroquine among children from Osogbo, Nigeria.",Amodiaquine,pfmdr1 86Y,36,NA,30.618074536323547,29.310344827586203
Nigeria,West Africa,7.4,3.92,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.31027185916900635,16837724,0,Ibadan,2005,2005,pfmdr1 86Y,101,28,57,Happi CT,2006,http://www.ncbi.nlm.nih.gov/pubmed/16837724,Clinical AQ data available.,16837724,Association between mutations in Plasmodium falciparum chloroquine resistance transporter and P. falciparum multidrug resistance 1 genes and in vivo amodiaquine resistance in P. falciparum malaria-infected children in Nigeria.,Amodiaquine,pfmdr1 86Y,56,NA,31.027185916900635,27.72277227722773
Nigeria,West Africa,7.4,3.92,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.31027185916900635,19953193,0,Ibadan,2005,2005,pfmdr1 86Y,81,27,55,Folarin OA,2008,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2785046/pdf/nihms75070.pdf,In vitro data available.,19953193,"Chloroquine Resistant Plasmodium falciparum in Nigeria: Relationship between pfcrt and pfmdr1 Polymorphisms, In-Vitro Resistance and Treatment Outcome.",Amodiaquine,pfmdr1 86Y,68,NA,31.027185916900635,33.33333333333333
Pakistan,Asia,24.86,67.01,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.00030720068025402725,21272384,1,Karachi,2005,2007,pfmdr1 86Y,178,84,105,Ghanchi NK,2011,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3037930&tool=pmcentrez&rendertype=abstract,NA,21272384,Prevalence of resistance associated polymorphisms in Plasmodium falciparum field isolates from southern Pakistan.,Amodiaquine,pfmdr1 86Y,59,NA,0.03072006802540272,47.19101123595505
Pakistan,Asia,25.89,68.52,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.021785033866763115,21272384,2,Sindh,2005,2007,pfmdr1 86Y,52,20,27,Ghanchi NK,2011,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3037930&tool=pmcentrez&rendertype=abstract,NA,21272384,Prevalence of resistance associated polymorphisms in Plasmodium falciparum field isolates from southern Pakistan.,Amodiaquine,pfmdr1 86Y,52,NA,2.1785033866763115,38.46153846153847
