country,Region,lat,long,displayName,layerName,layerTitle,year,value,continent,val,tested,prev,title,pubMedId,sid,mutation,site,estLoc,present,authors,PR,Prev_DR,mean_act,du_obs,num_obs,sum_data,drug_1yr_ago,drug_2yr_ago,drug_3yr_ago,drug_4yr_ago,drug_5yr_ago
Cambodia,SEA,12.91,102.67,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2011,0.00937509164214134,Asia,associated with slow clearance,33,78.79% [62.25 - 89.32],Plasmodium falciparum parasite population structure and gene flow associated to anti-malarial drugs resistance in Cambodia.,27301553,413,C580Y,Pailin,0,26,"Dwivedi A, Khim N, Reynes C, Ravel P, Ma L, Tichit M, Bourchier C, Kim S, Dourng D, Khean C, Chim P, Siv S, Frutos R, Lek D, Mercereau-Puijalon O, Ariey F, Menard D, Cornillot E",0.009375091642141342,0.7878787878787878,0,0,3,0.010288144,0,0,0,0,4.1136042750935666e-5
Cambodia,SEA,12.91,102.67,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2011,0.00937509164214134,Asia,associated with slow clearance,40,92.5% [80.14 - 97.42],The spread of artemisinin-resistant Plasmodium falciparum in the Greater Mekong subregion: a molecular epidemiology observational study.,28161569,494,C580Y,Pailin,0,37,"Imwong M, Suwannasin K, Kunasol C, Sutawong K, Mayxay M, Rekol H, Smithuis FM, Hlaing TM, Tun KM, van der Pluijm RW, Tripura R, Miotto O, Menard D, Dhorda M, Day NPJ, White NJ, Dondorp AM",0.009375091642141342,0.925,0,0,3,0.010288144,0,0,0,0,4.1136042750935666e-5
Cambodia,SEA,12.49,106.03,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2011,0.01681095920503139,Asia,associated with slow clearance,7,42.86% [15.82 - 74.95],Plasmodium falciparum parasite population structure and gene flow associated to anti-malarial drugs resistance in Cambodia.,27301553,417,C580Y,Kratie,0,3,"Dwivedi A, Khim N, Reynes C, Ravel P, Ma L, Tichit M, Bourchier C, Kim S, Dourng D, Khean C, Chim P, Siv S, Frutos R, Lek D, Mercereau-Puijalon O, Ariey F, Menard D, Cornillot E",0.016810959205031395,0.42857142857142855,0,0,3,0.010288144,0,0,0,0,4.1136042750935666e-5
Cambodia,SEA,12.49,106.03,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2011,0.01681095920503139,Asia,associated with slow clearance,7,42.86% [15.82 - 74.95],Plasmodium falciparum parasite population structure and gene flow associated to anti-malarial drugs resistance in Cambodia.,27301553,417,C580Y,Kratie,0,3,"Dwivedi A, Khim N, Reynes C, Ravel P, Ma L, Tichit M, Bourchier C, Kim S, Dourng D, Khean C, Chim P, Siv S, Frutos R, Lek D, Mercereau-Puijalon O, Ariey F, Menard D, Cornillot E",0.016810959205031395,0.42857142857142855,0,0,3,0.010288144,0,0,0,0,4.1136042750935666e-5
Cambodia,SEA,13.8,107.09,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2011,0.02233956754207611,Asia,associated with slow clearance,100,4.0% [1.57 - 9.84],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Ratanakiri,0,4,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.02233956754207611,0.04,0,0,3,0.010288144,0,0,0,0,4.1136042750935666e-5
Cambodia,SEA,13.8,107.09,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2011,0.02233956754207611,Asia,associated with slow clearance,100,4.0% [1.57 - 9.84],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Ratanakiri,0,4,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.02233956754207611,0.04,0,0,3,0.010288144,0,0,0,0,4.1136042750935666e-5
Cambodia,SEA,14.01,104.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2011,0.02008615992963314,Asia,associated with slow clearance,81,16.05% [9.63 - 25.55],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Preah Vihear,0,13,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.02008615992963314,0.16049382716049382,0,0,3,0.010288144,0,0,0,0,4.1136042750935666e-5
Cambodia,SEA,14.01,104.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2011,0.02008615992963314,Asia,associated with slow clearance,81,16.05% [9.63 - 25.55],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Preah Vihear,0,13,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.02008615992963314,0.16049382716049382,0,0,3,0.010288144,0,0,0,0,4.1136042750935666e-5
Cambodia,SEA,14.01,104.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2011,0.02008615992963314,Asia,associated with slow clearance,81,16.05% [9.63 - 25.55],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Preah Vihear,0,13,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.02008615992963314,0.16049382716049382,0,0,3,0.010288144,0,0,0,0,4.1136042750935666e-5
Cambodia,SEA,14.01,104.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2011,0.02008615992963314,Asia,associated with slow clearance,81,16.05% [9.63 - 25.55],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Preah Vihear,0,13,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.02008615992963314,0.16049382716049382,0,0,3,0.010288144,0,0,0,0,4.1136042750935666e-5
Cambodia,SEA,14.17,103.64,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2011,0.00463600642979145,Asia,associated with slow clearance,15,46.67% [24.81 - 69.88],Plasmodium falciparum parasite population structure and gene flow associated to anti-malarial drugs resistance in Cambodia.,27301553,414,C580Y,Oddar Meanchey,0,7,"Dwivedi A, Khim N, Reynes C, Ravel P, Ma L, Tichit M, Bourchier C, Kim S, Dourng D, Khean C, Chim P, Siv S, Frutos R, Lek D, Mercereau-Puijalon O, Ariey F, Menard D, Cornillot E",0.0046360064297914505,0.4666666666666666,0,0,3,0.010288144,0,0,0,0,4.1136042750935666e-5
Cambodia,SEA,14.17,103.64,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2011,0.00463600642979145,Asia,associated with slow clearance,15,46.67% [24.81 - 69.88],Plasmodium falciparum parasite population structure and gene flow associated to anti-malarial drugs resistance in Cambodia.,27301553,414,C580Y,Oddar Meanchey,0,7,"Dwivedi A, Khim N, Reynes C, Ravel P, Ma L, Tichit M, Bourchier C, Kim S, Dourng D, Khean C, Chim P, Siv S, Frutos R, Lek D, Mercereau-Puijalon O, Ariey F, Menard D, Cornillot E",0.0046360064297914505,0.4666666666666666,0,0,3,0.010288144,0,0,0,0,4.1136042750935666e-5
Cambodia,SEA,13.17,105.31,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.00961659383028745,Asia,associated with slow clearance,57,17.54% [9.82 - 29.37],A Worldwide Map of Plasmodium falciparum K13-Propeller Polymorphisms.,27332904,1037,C580Y,"Sandan, Kampong",0,10,"Ménard D, Khim N, Beghain J, Adegnika AA, Shafiul-Alam M, Amodu O, Rahim-Awab G, Barnadas C, Berry A, Boum Y, Bustos MD, Cao J, Chen JH, Collet L, Cui L, Thakur GD, Dieye A, Djallé D, Dorkenoo MA, Eboumbou-Moukoko CE, Espino FE, Fandeur T, Ferreira-da-Cruz MF, Fola AA, Fuehrer HP, Hassan AM, Herrera S, Hongvanthong B, Houzé S, Ibrahim ML, Jahirul-Karim M, Jiang L, Kano S, Ali-Khan W, Khanthavong M, Kremsner PG, Lacerda M, Leang R, Leelawong M, Li M, Lin K, Mazarati JB, Ménard S, Morlais I, Muhindo-Mavoko H, Musset L, Na-Bangchang K, Nambozi M, Niaré K, Noedl H, Ouédraogo JB, Pillai DR, Pradines B, Quang-Phuc B, Ramharter M, Randrianarivelojosia M, Sattabongkot J, Sheikh-Omar A, Silué KD, Sirima SB, Sutherland C, Syafruddin D, Tahar R, Tang LH, Touré OA, Tshibangu-wa-Tshibangu P, Vigan-Womas I, Warsame M, Wini L, Zakeri S, Kim S, Eam R, Berne L, Khean C, Chy S, Ken M, Loch K, Canier L, Duru V, Legrand E, Barale JC, Stokes B, Straimer J, Witkowski B, Fidock DA, Rogier C, Ringwald P, Ariey F, Mercereau-Puijalon O,",0.009616593830287457,0.17543859649122806,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,13.17,105.31,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.00961659383028745,Asia,associated with slow clearance,57,17.54% [9.82 - 29.37],A Worldwide Map of Plasmodium falciparum K13-Propeller Polymorphisms.,27332904,1037,C580Y,"Sandan, Kampong",0,10,"Ménard D, Khim N, Beghain J, Adegnika AA, Shafiul-Alam M, Amodu O, Rahim-Awab G, Barnadas C, Berry A, Boum Y, Bustos MD, Cao J, Chen JH, Collet L, Cui L, Thakur GD, Dieye A, Djallé D, Dorkenoo MA, Eboumbou-Moukoko CE, Espino FE, Fandeur T, Ferreira-da-Cruz MF, Fola AA, Fuehrer HP, Hassan AM, Herrera S, Hongvanthong B, Houzé S, Ibrahim ML, Jahirul-Karim M, Jiang L, Kano S, Ali-Khan W, Khanthavong M, Kremsner PG, Lacerda M, Leang R, Leelawong M, Li M, Lin K, Mazarati JB, Ménard S, Morlais I, Muhindo-Mavoko H, Musset L, Na-Bangchang K, Nambozi M, Niaré K, Noedl H, Ouédraogo JB, Pillai DR, Pradines B, Quang-Phuc B, Ramharter M, Randrianarivelojosia M, Sattabongkot J, Sheikh-Omar A, Silué KD, Sirima SB, Sutherland C, Syafruddin D, Tahar R, Tang LH, Touré OA, Tshibangu-wa-Tshibangu P, Vigan-Womas I, Warsame M, Wini L, Zakeri S, Kim S, Eam R, Berne L, Khean C, Chy S, Ken M, Loch K, Canier L, Duru V, Legrand E, Barale JC, Stokes B, Straimer J, Witkowski B, Fidock DA, Rogier C, Ringwald P, Ariey F, Mercereau-Puijalon O,",0.009616593830287457,0.17543859649122806,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,12.53,103.92,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.0058285528793931,Asia,associated with slow clearance,38,71.05% [55.24 - 83.0],Dihydroartemisinin-piperaquine resistance in Plasmodium falciparum malaria in Cambodia: a multisite prospective cohort study.,26774243,14,C580Y,Pursat,0,27,"Amaratunga C, Lim P, Suon S, Sreng S, Mao S, Sopha C, Sam B, Dek D, Try V, Amato R, Blessborn D, Song L, Tullo GS, Fay MP, Anderson JM, Tarning J, Fairhurst RM",0.005828552879393101,0.7105263157894737,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,12.53,103.92,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.0058285528793931,Asia,associated with slow clearance,38,71.05% [55.24 - 83.0],Dihydroartemisinin-piperaquine resistance in Plasmodium falciparum malaria in Cambodia: a multisite prospective cohort study.,26774243,14,C580Y,Pursat,0,27,"Amaratunga C, Lim P, Suon S, Sreng S, Mao S, Sopha C, Sam B, Dek D, Try V, Amato R, Blessborn D, Song L, Tullo GS, Fay MP, Anderson JM, Tarning J, Fairhurst RM",0.005828552879393101,0.7105263157894737,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,12.55,103.92,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.00751823000609874,Asia,associated with slow clearance,72,69.44% [58.05 - 78.87],A Worldwide Map of Plasmodium falciparum K13-Propeller Polymorphisms.,27332904,1040,C580Y,"Veal Veng, Pursat",0,50,"Ménard D, Khim N, Beghain J, Adegnika AA, Shafiul-Alam M, Amodu O, Rahim-Awab G, Barnadas C, Berry A, Boum Y, Bustos MD, Cao J, Chen JH, Collet L, Cui L, Thakur GD, Dieye A, Djallé D, Dorkenoo MA, Eboumbou-Moukoko CE, Espino FE, Fandeur T, Ferreira-da-Cruz MF, Fola AA, Fuehrer HP, Hassan AM, Herrera S, Hongvanthong B, Houzé S, Ibrahim ML, Jahirul-Karim M, Jiang L, Kano S, Ali-Khan W, Khanthavong M, Kremsner PG, Lacerda M, Leang R, Leelawong M, Li M, Lin K, Mazarati JB, Ménard S, Morlais I, Muhindo-Mavoko H, Musset L, Na-Bangchang K, Nambozi M, Niaré K, Noedl H, Ouédraogo JB, Pillai DR, Pradines B, Quang-Phuc B, Ramharter M, Randrianarivelojosia M, Sattabongkot J, Sheikh-Omar A, Silué KD, Sirima SB, Sutherland C, Syafruddin D, Tahar R, Tang LH, Touré OA, Tshibangu-wa-Tshibangu P, Vigan-Womas I, Warsame M, Wini L, Zakeri S, Kim S, Eam R, Berne L, Khean C, Chy S, Ken M, Loch K, Canier L, Duru V, Legrand E, Barale JC, Stokes B, Straimer J, Witkowski B, Fidock DA, Rogier C, Ringwald P, Ariey F, Mercereau-Puijalon O,",0.007518230006098747,0.6944444444444444,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,12.54,103.92,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.0058285528793931,Asia,associated with slow clearance,10,10.0% [1.79 - 40.42],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Pursat,0,1,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.005828552879393101,0.1,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,12.54,103.92,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.0058285528793931,Asia,associated with slow clearance,19,78.95% [56.67 - 91.49],NA,24352242,JFMKA,C580Y,Pursat,0,15,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,0.005828552879393101,0.7894736842105263,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,12.54,103.92,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.0058285528793931,Asia,associated with slow clearance,10,10.0% [1.79 - 40.42],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Pursat,0,1,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.005828552879393101,0.1,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,12.54,103.92,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.0058285528793931,Asia,associated with slow clearance,19,78.95% [56.67 - 91.49],NA,24352242,JFMKA,C580Y,Pursat,0,15,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,0.005828552879393101,0.7894736842105263,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,11.81,104.01,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.00877508707344532,Asia,associated with slow clearance,21,71.43% [50.04 - 86.19],A Worldwide Map of Plasmodium falciparum K13-Propeller Polymorphisms.,27332904,1031,C580Y,Oral,0,15,"Ménard D, Khim N, Beghain J, Adegnika AA, Shafiul-Alam M, Amodu O, Rahim-Awab G, Barnadas C, Berry A, Boum Y, Bustos MD, Cao J, Chen JH, Collet L, Cui L, Thakur GD, Dieye A, Djallé D, Dorkenoo MA, Eboumbou-Moukoko CE, Espino FE, Fandeur T, Ferreira-da-Cruz MF, Fola AA, Fuehrer HP, Hassan AM, Herrera S, Hongvanthong B, Houzé S, Ibrahim ML, Jahirul-Karim M, Jiang L, Kano S, Ali-Khan W, Khanthavong M, Kremsner PG, Lacerda M, Leang R, Leelawong M, Li M, Lin K, Mazarati JB, Ménard S, Morlais I, Muhindo-Mavoko H, Musset L, Na-Bangchang K, Nambozi M, Niaré K, Noedl H, Ouédraogo JB, Pillai DR, Pradines B, Quang-Phuc B, Ramharter M, Randrianarivelojosia M, Sattabongkot J, Sheikh-Omar A, Silué KD, Sirima SB, Sutherland C, Syafruddin D, Tahar R, Tang LH, Touré OA, Tshibangu-wa-Tshibangu P, Vigan-Womas I, Warsame M, Wini L, Zakeri S, Kim S, Eam R, Berne L, Khean C, Chy S, Ken M, Loch K, Canier L, Duru V, Legrand E, Barale JC, Stokes B, Straimer J, Witkowski B, Fidock DA, Rogier C, Ringwald P, Ariey F, Mercereau-Puijalon O,",0.00877508707344532,0.7142857142857143,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,11.81,104.01,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.00877508707344532,Asia,associated with slow clearance,21,71.43% [50.04 - 86.19],A Worldwide Map of Plasmodium falciparum K13-Propeller Polymorphisms.,27332904,1031,C580Y,Oral,0,15,"Ménard D, Khim N, Beghain J, Adegnika AA, Shafiul-Alam M, Amodu O, Rahim-Awab G, Barnadas C, Berry A, Boum Y, Bustos MD, Cao J, Chen JH, Collet L, Cui L, Thakur GD, Dieye A, Djallé D, Dorkenoo MA, Eboumbou-Moukoko CE, Espino FE, Fandeur T, Ferreira-da-Cruz MF, Fola AA, Fuehrer HP, Hassan AM, Herrera S, Hongvanthong B, Houzé S, Ibrahim ML, Jahirul-Karim M, Jiang L, Kano S, Ali-Khan W, Khanthavong M, Kremsner PG, Lacerda M, Leang R, Leelawong M, Li M, Lin K, Mazarati JB, Ménard S, Morlais I, Muhindo-Mavoko H, Musset L, Na-Bangchang K, Nambozi M, Niaré K, Noedl H, Ouédraogo JB, Pillai DR, Pradines B, Quang-Phuc B, Ramharter M, Randrianarivelojosia M, Sattabongkot J, Sheikh-Omar A, Silué KD, Sirima SB, Sutherland C, Syafruddin D, Tahar R, Tang LH, Touré OA, Tshibangu-wa-Tshibangu P, Vigan-Womas I, Warsame M, Wini L, Zakeri S, Kim S, Eam R, Berne L, Khean C, Chy S, Ken M, Loch K, Canier L, Duru V, Legrand E, Barale JC, Stokes B, Straimer J, Witkowski B, Fidock DA, Rogier C, Ringwald P, Ariey F, Mercereau-Puijalon O,",0.00877508707344532,0.7142857142857143,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,12.55,103.92,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.00751823000609874,Asia,associated with slow clearance,72,69.44% [58.05 - 78.87],A Worldwide Map of Plasmodium falciparum K13-Propeller Polymorphisms.,27332904,1040,C580Y,"Veal Veng, Pursat",0,50,"Ménard D, Khim N, Beghain J, Adegnika AA, Shafiul-Alam M, Amodu O, Rahim-Awab G, Barnadas C, Berry A, Boum Y, Bustos MD, Cao J, Chen JH, Collet L, Cui L, Thakur GD, Dieye A, Djallé D, Dorkenoo MA, Eboumbou-Moukoko CE, Espino FE, Fandeur T, Ferreira-da-Cruz MF, Fola AA, Fuehrer HP, Hassan AM, Herrera S, Hongvanthong B, Houzé S, Ibrahim ML, Jahirul-Karim M, Jiang L, Kano S, Ali-Khan W, Khanthavong M, Kremsner PG, Lacerda M, Leang R, Leelawong M, Li M, Lin K, Mazarati JB, Ménard S, Morlais I, Muhindo-Mavoko H, Musset L, Na-Bangchang K, Nambozi M, Niaré K, Noedl H, Ouédraogo JB, Pillai DR, Pradines B, Quang-Phuc B, Ramharter M, Randrianarivelojosia M, Sattabongkot J, Sheikh-Omar A, Silué KD, Sirima SB, Sutherland C, Syafruddin D, Tahar R, Tang LH, Touré OA, Tshibangu-wa-Tshibangu P, Vigan-Womas I, Warsame M, Wini L, Zakeri S, Kim S, Eam R, Berne L, Khean C, Chy S, Ken M, Loch K, Canier L, Duru V, Legrand E, Barale JC, Stokes B, Straimer J, Witkowski B, Fidock DA, Rogier C, Ringwald P, Ariey F, Mercereau-Puijalon O,",0.007518230006098747,0.6944444444444444,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,13.1,103.2,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.00159346917644143,Asia,associated with slow clearance,71,87.32% [77.63 - 93.19],NA,24352242,JFMKA,C580Y,Battambang,0,62,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,0.001593469176441431,0.8732394366197183,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,13.1,103.2,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.00159346917644143,Asia,associated with slow clearance,71,87.32% [77.63 - 93.19],NA,24352242,JFMKA,C580Y,Battambang,0,62,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,0.001593469176441431,0.8732394366197183,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,13.1,103.2,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.00159346917644143,Asia,associated with slow clearance,71,87.32% [77.63 - 93.19],NA,24352242,JFMKA,C580Y,Battambang,0,62,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,0.001593469176441431,0.8732394366197183,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,13.1,103.2,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.00159346917644143,Asia,associated with slow clearance,71,87.32% [77.63 - 93.19],NA,24352242,JFMKA,C580Y,Battambang,0,62,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,0.001593469176441431,0.8732394366197183,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,12.86,102.61,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.00119669910054653,Asia,associated with slow clearance,47,80.85% [67.46 - 89.58],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Pailin,0,38,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.0011966991005465388,0.8085106382978722,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,12.86,102.61,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.00119669910054653,Asia,associated with slow clearance,84,88.1% [79.46 - 93.4],NA,24352242,JFMKA,C580Y,Pailin,0,74,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,0.0011966991005465388,0.8809523809523809,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,12.86,102.61,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.00119669910054653,Asia,associated with slow clearance,47,80.85% [67.46 - 89.58],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Pailin,0,38,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.0011966991005465388,0.8085106382978722,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,12.86,102.61,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.00119669910054653,Asia,associated with slow clearance,84,88.1% [79.46 - 93.4],NA,24352242,JFMKA,C580Y,Pailin,0,74,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,0.0011966991005465388,0.8809523809523809,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
